colision_fecha,colision_calle,colision_cruce,colision_long,colision_lat,colision_tipoincidente,colision_tipoaccidentediverso,indiv_estadoalcoholico,indiv_estatus,indiv_Deceso
2014-03-01T21:00:00Z,AV. MADERO  ,AV. COLON,-100.279428,25.683025,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-03-01T17:10:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.284572,25.639432,ALCANCE,ALCANCE,0,0,0
2014-03-01T21:22:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.28458,25.639485,LATERAL,LATERAL,0,0,0
2014-03-01T16:15:00Z,AV. ALFONSO REYES  ,LEOPOLDO GONZALEZ SAENZ,-100.295503,25.637616,LATERAL,LATERAL,0,0,0
2014-03-01T20:11:00Z,ADOLFO LAUBNER,AV. FUNDADORES,-100.313997,25.635834,CRUCERO,CRUCERO,0,0,0
2014-03-01T03:05:00Z,AV. FELIX U GOMEZ  ,FLORENCIO ANTILLON,-100.298898,25.670937,DIVERSO,DIVERSO/SD,0,0,0
2014-03-01T02:15:00Z,AV. GONZALITOS  ,MUTUALISMO,-100.350976,25.69405,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-03-01T22:50:00Z,AV. REVOLUCION  ,ALFA,-100.27484,25.645048,DIVERSO,DIVERSO/SD,0,0,0
2014-03-01T20:00:00Z,AV. LUIS DONALDO COLOSIO  ,AV. CABEZADA,-100.386433,25.778989,ATROPELLO,ATROPELLO,0,0,0
2014-03-01T20:00:00Z,AV. MADERO  ,AV. BERNARDO REYES,-100.323118,25.685238,CAIDA DE PASAJERO,CAIDA DE PASAJERO,0,0,0
2014-03-01T22:30:00Z,AV. ALFONSO REYES  ,JUNCO DE LA VEGA,-100.278344,25.642722,LATERAL,LATERAL,0,0,0
2014-03-01T01:48:00Z,TOPACIO,ANTIGUO CAMINO A VILLA DE SANTIAGO,-100.235432,25.575507,DIVERSO,DIVERSO/SD,0,0,0
2014-03-01T22:18:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287003,25.672755,LATERAL,LATERAL,0,0,0
2014-03-01T23:50:00Z,AV. GARZA SADA  ,NAPOLES,-100.288687,25.645135,ALCANCE,ALCANCE,0,0,0
2014-03-01T00:56:00Z,PEZ LUNA,ANGUILA,-100.38146,25.751884,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-04-01T10:25:00Z,AV. LAZARO CARDENAS  ,SANTA ROSALIA,-100.277959,25.616876,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-01T10:28:00Z,PALMA,ANTIGUO CAMINO A VILLA DE SANTIAGO,-100.287447,25.634215,ALCANCE,ALCANCE,0,0,0
2014-04-01T11:09:00Z,AV. FELIX U GOMEZ  ,AV. LOS ANGELES,-100.282305,25.707944,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T13:10:00Z,AV. RAUL RANGEL FRIAS  ,DEL CONDOR,-100.371507,25.702207,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T12:00:00Z,AV. FUNDIDORA  ,CARLOS SALAZAR,-100.289813,25.679728,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T08:00:00Z,GUERRERO  ,PEDRO MARIA ANAYA,-100.310839,25.696767,ALCANCE,ALCANCE,0,0,0
2014-04-01T09:20:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS NAVEGANTES,-100.387173,25.71975,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-01T11:08:00Z,AV. LINCOLN  ,MARIA DE JESUS CANDIA ,-100.36873,25.728798,ALCANCE,ALCANCE,0,0,0
2014-04-01T12:45:00Z,AV. LINCOLN  ,MARIA DE JESUS CANDIA ,-100.368806,25.728791,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T12:43:00Z,AV. MADERO  ,MOISES SAENZ,-100.342348,25.687343,CRUCERO,CRUCERO,0,0,0
2014-04-01T09:00:00Z,AV. COLON  ,VILLAGRAN,-100.321552,25.68649,LATERAL,LATERAL,0,0,0
2014-04-01T09:54:00Z,DIEGO DE ORDAZ,JUAN DE AYOLAS,-100.384664,25.722885,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T06:50:00Z,AV. FLETEROS  ,AV. DIAZ ORDAZ,-100.364177,25.675357,LATERAL,LATERAL,0,0,0
2014-04-01T11:11:00Z,AV. COLON  ,VICENTE SUAREZ,-100.294731,25.683685,LATERAL,LATERAL,0,0,0
2014-04-01T11:02:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.27143,25.614425,LATERAL,LATERAL,0,0,0
2014-04-01T12:25:00Z,AV. GARZA SADA  ,AV. REVOLUCION,-100.274807,25.624251,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T13:05:00Z,AV. JUAREZ  ,M.M DEL LLANO,-100.314204,25.678836,CRUCERO,CRUCERO,0,0,0
2014-04-01T12:16:00Z,QUINTANA ROO,LIBERTAD,-100.300323,25.656068,CRUCERO,CRUCERO,0,0,0
2014-04-01T10:30:00Z,AV. PASEO DE LOS LEONES  ,AV. SIMON BOLIVAR,-100.343856,25.696537,LATERAL,LATERAL,0,0,0
2014-04-01T12:10:00Z,CASA DEL OBRERO MUNDIAL,CAMINO REAL,-100.376707,25.785688,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T20:30:00Z,AV. LUIS DONALDO COLOSIO  ,CAMINO DEL PASTIZAL,-100.393955,25.792312,ALCANCE,ALCANCE,0,0,0
2014-04-01T16:51:00Z,AV. RAUL RANGEL FRIAS  ,EVEREST,-100.355431,25.724076,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T15:50:00Z,GALEANA,PROGRESO,-100.310199,25.691497,CRUCERO,CRUCERO,0,0,0
2014-04-01T18:13:00Z,AV. COLON  ,AV. PINO SUAREZ,-100.31771,25.686046,LATERAL,LATERAL,0,0,0
2014-04-01T19:06:00Z,AV. PASEO DE LOS LEONES  ,AV. SEVILLA,-100.395138,25.727049,CRUCERO,CRUCERO,0,0,0
2014-04-01T15:08:00Z,AV. LINCOLN  ,AV. AZTLAN,-100.393144,25.753318,LATERAL,LATERAL,0,0,0
2014-04-01T17:05:00Z,AV. AZTLAN  ,MONTE REGIO,-100.365698,25.75404,ALCANCE,ALCANCE,0,0,0
2014-04-01T20:30:00Z,AV. LUIS DONALDO COLOSIO  ,AV. CABEZADA,-100.387014,25.778506,CRUCERO,CRUCERO,0,0,0
2014-04-01T14:57:00Z,AV. LINCOLN  ,AV. DE LOS ASTROS,-100.407082,25.763343,LATERAL,LATERAL,0,0,0
2014-04-01T16:30:00Z,ANGEL MARTINEZ,LUIS M FARIAS,-100.35773,25.74795,CRUCERO,CRUCERO,0,0,0
2014-04-01T17:40:00Z,AV. LUIS DONALDO COLOSIO  ,MONA LISA,-100.386907,25.776714,CRUCERO,CRUCERO,0,0,0
2014-04-01T15:11:00Z,PEDREGAL DE LA CASCADA,PEDREGAL DE LA BAHIA,-100.259887,25.605789,CRUCERO,CRUCERO,0,0,0
2014-04-01T20:40:00Z,AV. ALFONSO REYES  ,RIO PANUCO,-100.287103,25.638108,ALCANCE,ALCANCE,0,0,0
2014-04-01T15:21:00Z,AV. REVOLUCION  ,AV. ALFONSO REYES,-100.274165,25.642927,LATERAL,LATERAL,0,0,0
2014-04-01T18:10:00Z,AV. VENUSTIANO CARRANZA  ,AV. COLON,-100.330134,25.68707,CRUCERO,CRUCERO,0,0,0
2014-04-01T15:27:00Z,AV. COLON  ,BATALLON DE SAN BLAS,-100.293178,25.683698,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-04-01T14:18:00Z,AV. ALFONSO REYES  ,RIO PANUCO,-100.287122,25.638143,ALCANCE,ALCANCE,0,0,0
2014-04-01T20:30:00Z,AV. RUIZ CORTINES  ,AV. PEDRO INFANTE,-100.388456,25.746393,LATERAL,LATERAL,0,0,0
2014-04-01T18:25:00Z,DE LOS COLONOS  ,DE LOS COLONOS,-100.379208,25.790427,CRUCERO,CRUCERO,0,0,0
2014-04-01T15:23:00Z,AV. LINCOLN  ,CARDENAL,-100.378667,25.739257,LATERAL,LATERAL,0,0,0
2014-04-01T16:40:00Z,AV. MADERO  ,ANTONIO I VILLARREAL,-100.277584,25.682986,CRUCERO,CRUCERO,0,0,0
2014-04-01T14:34:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.352006,25.672796,ALCANCE,ALCANCE,0,0,0
2014-04-01T19:15:00Z,AV. DIAZ ORDAZ  ,CAMINO AL CLUB DE TIRO  ,-100.373536,25.672515,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T14:45:00Z,ARISTA,JAIME NUNO,-100.301459,25.712614,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T08:40:00Z,BANJO,APOLO,-100.370918,25.765036,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-04-01T15:08:00Z,AV. CABEZADA  ,PLUMBAGO,-100.381054,25.774427,LATERAL,LATERAL,0,0,0
2014-04-01T14:27:00Z,AV. REVOLUCION  ,JESUS CANTU LEAL,-100.284198,25.664627,ALCANCE,ALCANCE,0,0,0
2014-04-01T16:00:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.351996,25.672804,ALCANCE,ALCANCE,0,0,0
2014-04-01T14:12:00Z,ZUAZUA,CARLOS SALAZAR,-100.307779,25.681745,CRUCERO,CRUCERO,0,0,0
2014-04-01T16:25:00Z,AV. FLETEROS  ,ARAMBERRI,-100.341465,25.685949,LATERAL,LATERAL,0,0,0
2014-04-01T17:07:00Z,AV. RUIZ CORTINES  ,ANTONIO I VILLARREAL,-100.27765,25.703392,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T10:18:00Z,AV. VENUSTIANO CARRANZA  ,VALENTIN CANALIZO,-100.327198,25.701105,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T10:19:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287198,25.672734,LATERAL,LATERAL,0,0,0
2014-04-01T16:54:00Z,AV. ALFONSO REYES  ,CALZADA VICTORIA,-100.317033,25.69001,CRUCERO,CRUCERO,0,0,0
2014-04-01T21:30:00Z,AV. MADERO  ,AV. CUAUHTEMOC,-100.316915,25.684553,LATERAL,LATERAL,0,0,0
2014-04-01T14:25:00Z,AV. RUIZ CORTINES  ,GUERRERO ,-100.309515,25.703976,ALCANCE,ALCANCE,0,0,0
2014-04-01T18:21:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.367336,25.673939,ALCANCE,ALCANCE,0,0,0
2014-04-01T23:30:00Z,AV. GONZALITOS  ,AV. LINCOLN,-100.349809,25.713918,LATERAL,LATERAL,0,0,0
2014-04-01T01:00:00Z,EULALIO VILLARREAL,TIMOTEO ROSALES,-100.325663,25.714828,ALCANCE,ALCANCE,0,0,0
2014-04-01T00:40:00Z,AV. FIDEL VELAZQUEZ  ,LUIS MORENO,-100.32671,25.724071,LATERAL,LATERAL,0,0,0
2014-04-01T23:00:00Z,ARISTA,LADRON DE GUEVARA  ,-100.301765,25.711768,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-04-01T23:50:00Z,AV. ANTONIO L RODRIGUEZ   ,CALZADA SAN PEDRO,-100.367691,25.668963,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T04:50:00Z,AV. FLETEROS  ,JOEL ROCHA,-100.348177,25.68233,DIVERSO,DIVERSO/SD,0,0,0
2014-04-01T03:30:00Z,AV. FELIX U GOMEZ  ,WASHINGTON,-100.298528,25.673177,CRUCERO,CRUCERO,0,0,0
2014-04-01T01:25:00Z,CAMELIA,PABLO A DE LA GARZA,-100.287223,25.698119,CRUCERO,CRUCERO,0,0,0
2014-04-01T00:15:00Z,AV. NO REELECCION  ,FRENTE DE OCOTLAN,-100.366987,25.736286,CRUCERO,CRUCERO,0,0,0
2014-05-01T00:10:00Z,AV. REVOLUCION  ,AV. ALFONSO REYES,-100.274146,25.642845,CRUCERO,CRUCERO,0,0,0
2014-05-01T01:50:00Z,AV. GARZA SADA  ,PIRINEOS,-100.294667,25.654701,VOLCADURA,VOLCADURA,0,0,0
2014-05-01T05:30:00Z,DEL ACANTILADO,PEDREGAL DE LA SILLA,-100.25716,25.606175,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-05-01T05:30:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.322692,25.725952,LATERAL,LATERAL,0,0,0
2014-05-01T06:46:00Z,AV. MANUEL L BARRAGAN  ,MARTIN CARRERA,-100.317123,25.707449,ALCANCE,ALCANCE,0,0,0
2014-05-01T09:28:00Z,AV. NO REELECCION  ,SAN JOSE,-100.355737,25.727254,CRUCERO,CRUCERO,0,0,0
2014-05-01T10:47:00Z,AV. GARZA SADA  ,2 DE ABRIL,-100.295587,25.6561,ALCANCE,ALCANCE,0,0,0
2014-05-01T11:03:00Z,CARLOS SALAZAR,FERNANDO MONTES DE OCA,-100.291526,25.679728,LATERAL,LATERAL,0,0,0
2014-05-01T11:07:00Z,AV. GARZA SADA  ,SIERRA LOMA LARGA,-100.285964,25.640786,LATERAL,LATERAL,0,0,0
2014-05-01T11:09:00Z,AV. GARZA SADA  ,2 DE ABRIL,-100.295451,25.655688,ALCANCE,ALCANCE,0,0,0
2014-05-01T11:22:00Z,CAMINO REAL,LIBRADO RIVERA,-100.371713,25.774985,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T11:49:00Z,AV. REVOLUCION  ,AV. ALFONSO REYES,-100.274117,25.642808,LATERAL,LATERAL,0,0,0
2014-05-01T12:39:00Z,AV. LUIS DONALDO COLOSIO  ,MONA LISA,-100.386843,25.77677,CRUCERO,CRUCERO,0,0,0
2014-05-01T13:17:00Z,AV. LUIS DONALDO COLOSIO  ,AV. CABEZADA,-100.38697,25.778423,ALCANCE,ALCANCE,0,0,0
2014-05-01T14:10:00Z,AV. AZTLAN  ,COMPOSTELA,-100.346884,25.731282,ALCANCE,ALCANCE,0,0,0
2014-05-01T19:12:00Z,AV. AARON SAENZ  ,PUENTE DE LA UNIDAD,-100.380009,25.673488,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T13:28:00Z,ISACC GARZA,EMILIO CARRANZA,-100.310973,25.680164,CRUCERO,CRUCERO,0,0,0
2014-05-01T16:30:00Z,AV. VENUSTIANO CARRANZA  ,AV. CONSTITUCION,-100.333942,25.668149,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T18:08:00Z,TABASCO,CASTELAR,-100.322857,25.659005,ATROPELLO,ATROPELLO,0,0,0
2014-05-01T15:00:00Z,AV. RUIZ CORTINES  ,SAN JOSE,-100.365164,25.719059,REVERSA,REVERSA,0,0,0
2014-05-01T14:25:00Z,ORION,SALITRE,-100.343706,25.747602,ALCANCE,ALCANCE,0,0,0
2014-05-01T15:48:00Z,AV. RUIZ CORTINES  ,ANTONIO I VILLARREAL,-100.277642,25.703323,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T18:30:00Z,MARROQUIN,MONTEMAYOR,-100.375067,25.729214,ALCANCE,ALCANCE,0,0,0
2014-05-01T19:42:00Z,AV. FIDEL VELAZQUEZ   ,AV. RODRIGO GOMEZ,-100.342275,25.718425,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T19:24:00Z,AV. SAN JERONIMO  ,JOSE LUNA AYALA,-100.358755,25.674899,ALCANCE,ALCANCE,0,0,0
2014-05-01T18:45:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.351614,25.704492,LATERAL,LATERAL,0,0,0
2014-05-01T16:27:00Z,AV. BERNARDO REYES  ,AV. COLON,-100.322598,25.68703,ATROPELLO,ATROPELLO,0,0,0
2014-05-01T15:33:00Z,AV. LINCOLN  ,SAN JOSE,-100.360858,25.721458,LATERAL,LATERAL,0,0,0
2014-05-01T16:16:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.401891,25.759034,LATERAL,LATERAL,0,0,0
2014-05-01T08:07:00Z,AV. RAUL RANGEL FRIAS  ,14 DE ABRIL,-100.348177,25.728539,ALCANCE,ALCANCE,0,0,0
2014-05-01T17:57:00Z,AV. FELIX U GOMEZ  ,TACUBA,-100.298866,25.670925,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T16:54:00Z,NEPENTA,FORMON,-100.379087,25.774458,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T20:03:00Z,AV. ALFONSO REYES  ,JOSE MANUEL HERRERA,-100.317029,25.700259,ATROPELLO,ATROPELLO,0,0,0
2014-05-01T21:10:00Z,AV. JOSE ALVARADO  ,JESUS CANTU LEAL,-100.283873,25.66024,CRUCERO,CRUCERO,0,0,0
2014-05-01T00:00:00Z,AV. ALMAZAN  ,TREVIÑO,-100.329517,25.738217,LATERAL,LATERAL,0,0,0
2014-05-01T22:00:00Z,AV. RUIZ CORTINES  ,ANTIGUO CAMINO APODACA,-100.276975,25.703787,DIVERSO,DIVERSO/SD,0,0,0
2014-05-01T22:40:00Z,AV. LINCOLN  ,AV. LUIS DONALDO COLOSIO,-100.402282,25.759829,DIVERSO,DIVERSO/SD,0,0,0
2014-06-01T07:58:00Z,SONORA,LIBERTAD,-100.303033,25.656553,CRUCERO,CRUCERO,0,0,0
2014-06-01T07:45:00Z,AV. SAN JERONIMO  ,JARDINES DE SAN JERONIMO,-100.357925,25.674702,CRUCERO,CRUCERO,0,0,0
2014-06-01T12:15:00Z,AV. RODRIGO GOMEZ  ,AV. ALMAZAN,-100.342473,25.740189,LATERAL,LATERAL,0,0,0
2014-06-01T10:00:00Z,AV. LINCOLN  ,CAMINO DEL PASTIZAL,-100.410649,25.765711,CRUCERO,CRUCERO,0,0,0
2014-06-01T09:06:00Z,AV. MADERO  ,AV. BERNARDO REYES,-100.32273,25.685154,ALCANCE,ALCANCE,0,0,0
2014-06-01T10:30:00Z,AV. AZTLAN  ,LAS LOMAS,-100.349301,25.735743,ATROPELLO,ATROPELLO,0,0,0
2014-06-01T09:55:00Z,BANCO DE FOMENTO,PRIVADA ZAPADORES,-100.383965,25.750327,DIVERSO,DIVERSO/SD,0,0,0
2014-06-01T07:55:00Z,AV. RUIZ CORTINES  ,AV. MANUEL L BARRAGAN,-100.316704,25.704561,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-01T12:50:00Z,AV. CHURUBUSCO  ,MILAN,-100.267985,25.697506,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T10:22:00Z,AV. PINO SUAREZ  ,HIDALGO,-100.320146,25.668413,ALCANCE,ALCANCE,0,0,0
2014-06-01T08:20:00Z,AV. CONSTITUCION  ,AV. COLON,-100.273246,25.680806,ALCANCE,ALCANCE,0,0,0
2014-06-01T09:25:00Z,DIEGO DE MONTEMAYOR,MATAMOROS,-100.307215,25.668364,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-06-01T10:50:00Z,AV. CUAUHTEMOC  ,ARAMBERRI,-100.317995,25.67671,LATERAL,LATERAL,0,0,0
2014-06-01T10:10:00Z,AV. LAZARO CARDENAS  ,TOPOLOBAMPO,-100.276248,25.615794,LATERAL,LATERAL,0,0,0
2014-06-01T08:45:00Z,AV. LINCOLN  ,CESENA,-100.365263,25.725009,ALCANCE,ALCANCE,0,0,0
2014-06-01T11:20:00Z,AV. LINCOLN  ,PLUMBAGO,-100.398066,25.756769,LATERAL,LATERAL,0,0,0
2014-06-01T11:25:00Z,VILLAGRAN,TREVIÑO,-100.322102,25.682447,CRUCERO,CRUCERO,0,0,0
2014-06-01T10:15:00Z,WASHINGTON,JIMENEZ,-100.317577,25.674896,CRUCERO,CRUCERO,0,0,0
2014-06-01T12:06:00Z,AV. RUIZ CORTINES  ,ESCOBEDO,-100.307377,25.703883,LATERAL,LATERAL,0,0,0
2014-06-01T13:20:00Z,AV. AARON SAENZ  ,AV. ROGELIO CANTU,-100.375812,25.674384,REVERSA,REVERSA,0,0,0
2014-06-01T07:55:00Z,AV. COLON  ,LUCIO BLANCO,-100.275402,25.681879,LATERAL,LATERAL,0,0,0
2014-06-01T10:35:00Z,AV. MADERO  ,AV. COLON,-100.279387,25.683021,ALCANCE,ALCANCE,0,0,0
2014-06-01T19:16:00Z,HIDALGO,DEGOLLADO,-100.337745,25.670421,ALCANCE,ALCANCE,0,0,0
2014-06-01T14:07:00Z,AV. DIAZ ORDAZ  ,PUENTE DE LA UNIDAD,-100.379948,25.671732,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T17:20:00Z,AV. CONSTITUCION  ,ZARAGOZA,-100.311487,25.664303,DIVERSO,DIVERSO/CAIDA DE OBJETO EN AUTO,0,0,0
2014-06-01T18:25:00Z,AV. GONZALITOS  ,JUAN DE DIOS TREVIÑO,-100.352671,25.675726,LATERAL,LATERAL,0,0,0
2014-06-01T15:41:00Z,AV. RUIZ CORTINES  ,AV. FELIX U GOMEZ,-100.288062,25.703956,LATERAL,LATERAL,0,0,0
2014-06-01T12:53:00Z,AV. CONSTITUCION  ,AV. CONSTITUYENTES DE NUEVO LEON,-100.262097,25.684038,VOLCADURA,VOLCADURA,0,1,0
2014-06-01T15:06:00Z,AV. LAZARO CARDENAS  ,AV. ALFONSO REYES,-100.300807,25.63154,ALCANCE,ALCANCE,0,0,0
2014-06-01T11:30:00Z,AV. DIAZ ORDAZ  ,PUENTE DE LA UNIDAD,-100.379958,25.671771,ALCANCE,ALCANCE,0,0,0
2014-06-01T16:25:00Z,AV. GARZA SADA  ,ANTIGUO CAMINO A LAS MINAS,-100.258618,25.587474,LATERAL,LATERAL,0,0,0
2014-06-01T16:25:00Z,AV. GARZA SADA  ,PASEO DEL AGUA,-100.270658,25.611199,LATERAL,LATERAL,0,0,0
2014-06-01T19:13:00Z,AV. AZTLAN  ,COMPOSTELA,-100.346867,25.731267,CRUCERO,CRUCERO,0,0,0
2014-06-01T19:40:00Z,AV. VENUSTIANO CARRANZA  ,REFORMA,-100.330147,25.686775,ALCANCE,ALCANCE,0,0,0
2014-06-01T15:40:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268046,25.685687,ALCANCE,ALCANCE,0,0,0
2014-06-01T14:30:00Z,WILLIAM BACKER,JAMES HOISE,-100.373834,25.690518,CRUCERO,CRUCERO,0,2,0
2014-06-01T18:50:00Z,AV. LINCOLN  ,POTOSI,-100.364439,25.724282,CRUCERO,CRUCERO,0,0,0
2014-06-01T14:00:00Z,LAGO ZURICH,LAGO ERIE,-100.264228,25.601713,REVERSA,REVERSA,0,0,0
2014-06-01T20:57:00Z,AV. LINCOLN  ,CERRO LARGO,-100.362865,25.723221,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T15:10:00Z,AV. ALFONSO REYES  ,JOSE REVUELTAS,-100.29234,25.638234,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T16:05:00Z,BELISARIO DOMINGUEZ,SIERRA MADRE,-100.347677,25.673712,CRUCERO,CRUCERO,0,0,0
2014-06-01T17:00:00Z,AV. GONZALITOS  ,AV. MADERO,-100.351342,25.688359,ALCANCE,ALCANCE,0,0,0
2014-06-01T19:30:00Z,GUERRERO  ,MANUEL CONTRERAS,-100.30857,25.711535,LATERAL,LATERAL,0,0,0
2014-06-01T16:04:00Z,AV. COLON  ,VILLAGRAN,-100.321608,25.686528,LATERAL,LATERAL,0,0,0
2014-06-01T19:10:00Z,AV. ALMAZAN  ,HIDALGO,-100.323112,25.737431,CRUCERO,CRUCERO,0,0,0
2014-06-01T17:00:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.350929,25.705238,LATERAL,LATERAL,0,0,0
2014-06-01T20:20:00Z,AV. GARZA SADA  ,AV. LAZARO CARDENAS,-100.271461,25.61437,ALCANCE,ALCANCE,0,0,0
2014-06-01T14:40:00Z,BEREL,MOLINO,-100.276674,25.655279,CRUCERO,CRUCERO,0,0,0
2014-06-01T17:00:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.350964,25.705285,ALCANCE,ALCANCE,0,0,0
2014-06-01T15:30:00Z,AV. ALEJANDRO DE RODAS  ,PEDREGAL DEL CAÑON,-100.394594,25.732663,ALCANCE,ALCANCE,0,0,0
2014-06-01T16:45:00Z,AV. LINCOLN  ,AV. DE LOS ASTROS,-100.407062,25.763367,LATERAL,LATERAL,0,0,0
2014-06-01T19:15:00Z,AV. AZTLAN  ,ESQUISTO,-100.368914,25.759987,ALCANCE,ALCANCE,0,0,0
2014-06-01T14:15:00Z,PASEO DE LOS KIWIS,PASEO DE LOS IBIS,-100.369613,25.677469,ATROPELLO,ATROPELLO,0,0,0
2014-06-01T19:50:00Z,ENRIQUE C LIVAS,CANADA,-100.355028,25.69136,CRUCERO,CRUCERO,0,0,0
2014-06-01T15:21:00Z,RUPERTO MARTINEZ,VALLARTA,-100.326507,25.678455,CRUCERO,CRUCERO,0,0,0
2014-06-01T20:13:00Z,AV. JUAREZ  ,TAPIA,-100.314132,25.679567,ATROPELLO,ATROPELLO,0,1,0
2014-06-01T22:25:00Z,AV. CHURUBUSCO  ,MILAN,-100.267921,25.697516,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T01:30:00Z,AV. FELIX U GOMEZ  ,AV. LOS ANGELES,-100.281614,25.707898,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-06-01T22:00:00Z,AV. LINCOLN  ,AV. NOPAL,-100.401144,25.759256,LATERAL,LATERAL,0,0,0
2014-06-01T22:15:00Z,AV. MADERO  ,AV. CONCHELLO,-100.290492,25.682113,DIVERSO,DIVERSO/BACHE,0,0,0
2014-06-01T02:10:00Z,AV. REVOLUCION  ,PUENTE SOLIDARIDAD,-100.274445,25.647488,OBJETO FIJO,OBJETO FIJO,0,1,0
2014-07-01T07:05:00Z,AV. RUIZ CORTINES  ,AV. PASEO DE LAS CUMBRES,-100.405126,25.759024,CRUCERO,CRUCERO,0,0,0
2014-07-01T07:10:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287062,25.672862,ALCANCE,ALCANCE,0,0,0
2014-07-01T07:17:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351501,25.697179,ALCANCE,ALCANCE,0,0,0
2014-07-01T07:17:00Z,AV. CONSTITUCION  ,AV. FELIX U GOMEZ,-100.299286,25.668905,DIVERSO,DIVERSO/MOVIL DE VEHICULO,0,0,0
2014-07-01T07:24:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287123,25.672798,ALCANCE,ALCANCE,0,0,0
2014-07-01T07:40:00Z,HILARIO MARTINEZ,2 DE ABRIL,-100.304931,25.657813,CRUCERO,CRUCERO,0,0,0
2014-07-01T07:48:00Z,AV. MORONES PRIETO  ,AV. REVOLUCION,-100.285794,25.671213,LATERAL,LATERAL,0,0,0
2014-07-01T07:50:00Z,AV. NO REELECCION  ,AV. AZTLAN,-100.387536,25.75869,ALCANCE,ALCANCE,0,0,0
2014-07-01T08:00:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287018,25.672807,ALCANCE,ALCANCE,0,0,0
2014-07-01T08:14:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287168,25.672743,ALCANCE,ALCANCE,0,0,0
2014-07-01T08:14:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287257,25.672727,ALCANCE,ALCANCE,0,0,0
2014-07-01T08:55:00Z,AV. COLON  ,LUCIO BLANCO,-100.275385,25.681927,ALCANCE,ALCANCE,0,0,0
2014-07-01T09:12:00Z,AV. PINO SUAREZ  ,ARTEAGA,-100.318337,25.683725,LATERAL,LATERAL,0,0,0
